"wald"	"sigma2"	"eff"
"V2285"	1.71743521262018	0.709311961570585	0.00101331085685426
"V2286"	123.793011653266	0.709298446248068	0.0086805129976492
"V2287"	408.773686546438	0.709254386651822	-0.0201368697455196
"V2288"	2164.98697754229	0.708817661517552	0.0749509493916177
"V2289"	12.6236952429753	0.709308851702811	0.0065424983837237
"V2290"	0.0953289143005541	0.709312125401736	-0.000561369013713729
"V2291"	33.7213517920283	0.709303545817865	-0.0104425811098222
"V2292"	5.15704514098934	0.709310803422863	-0.00417903201466662
"V2293"	1890.48147574161	0.708880308975694	0.0700402847513754
"V2294"	2658.81148083287	0.708703730301646	0.083229619307508
"V2295"	0.989331019547386	0.709311894085359	0.00181326641430247
"V2296"	16.0917529059341	0.709308025463461	0.00724638171296673
"V2297"	2108.54845215245	0.708830796984153	0.0739285960026984
"V2298"	1.78742356367783	0.709311678610337	-0.00248489289673309
"V2299"	1686.93634847414	0.708924858416648	0.0664923430531291
"V2300"	1643.63383210057	0.708930251044134	0.0664240814176127
"V2301"	117.278183683852	0.709278978814184	-0.0215882959553304
"V2302"	1113.29416874515	0.708995906577914	0.0668276109712437
"V2303"	858.712869099899	0.709075449360274	0.0569463803570232
"V2304"	1489.28687055319	0.708885905324063	0.0778890805484544
"V2305"	0.418425073226667	0.709312036644609	-0.00123497943546975
"V2306"	352.798803755301	0.709217701142041	-0.0354435085396057
"V2307"	148.614237511137	0.709273448561417	-0.0223751665786242
"V2308"	3.92813903712371	0.709311030687511	-0.00398017695815513
"V2309"	177.871453511715	0.709264964369962	0.024936254051188
"V2310"	255.318696839351	0.709240979690776	-0.0313940125845234
"V2311"	850.314273184414	0.709087209224712	-0.054382845618942
"V2312"	2548.4336301572	0.708922613933938	-0.0544120779019253
"V2313"	519.534019373985	0.709188658473383	-0.0381901620708078
"V2314"	1759.31494067578	0.70904261100462	-0.0453065093267178
"V2315"	764.748289016478	0.709193291763362	-0.0302962255322424
"V2316"	156.228539583103	0.709274383569104	0.0212958294924986
"V2317"	14.3878320068453	0.709308412161848	-0.00694496803248951
"V2318"	0.0242754363146484	0.709312143771041	0.000281529755935539
"V2319"	23.8880976197039	0.709305828395242	0.00911561169419424
"V2320"	0.845718396581602	0.709311929784182	-0.00168760771793317
"V2321"	2.32616026665633	0.709311569322707	-0.00268322647987812
"V2322"	17.4237323869109	0.709307643444808	0.00760890403932717
"V2323"	1678.29538058295	0.708940801966635	-0.0639175452082384
"V2324"	141.795781473143	0.709272297969999	-0.0235878782213752
"V2325"	141.795781473143	0.709272297969999	-0.0235878782213752
"V2326"	75.9064390014157	0.70929164638876	-0.0165862892299025
"V2327"	182.594361125426	0.709263687957432	-0.0252774581135369
"V2328"	31.3785884817743	0.709303956623183	-0.0103085293718293
"V2329"	126.220539057415	0.709281122625398	-0.0194645639177927
"V2330"	405.456811987695	0.709252963417614	0.020717287984776
"V2331"	1069.11076961193	0.709170018996475	0.0306415143146823
"V2332"	1428.95316059951	0.709122076855145	0.0354465427125232
"V2333"	1145.7653769394	0.709161975195615	0.0312742503822408
"V2334"	3059.52368389934	0.708917790702071	0.0502750407022684
"V2335"	2132.08504752802	0.709099877532818	0.0324091112361043
"V2336"	63.3933239993774	0.70930559887541	0.00579887182901215
"V2337"	73.6910392880274	0.70930454278622	0.00624551688077043
"V2338"	991.232434474446	0.709206933417344	0.023556273232896
"V2339"	783.860723620482	0.709238820374373	0.0184608045229242
"V2340"	360.557144193205	0.709257971134927	-0.0201104468859455
"V2341"	970.147592108138	0.709195062422931	-0.0264977701596489
"V2342"	196.362625832287	0.709278841959194	-0.016752735756697
"V2343"	399.398441742614	0.709243144564078	-0.0243370580992762
"V2344"	485.926054804024	0.709228387783395	-0.0267830522502998
"V2345"	656.237703234105	0.70920039045143	-0.0307516342473418
"V2346"	2261.88033145883	0.708903937275584	-0.0605267658710009
"V2347"	2025.80936858619	0.70895528887875	-0.055906748140575
"V2348"	1827.8555524373	0.708991678844342	-0.0528518266828793
"V2349"	827.530751386323	0.709165753592622	-0.0358734970757378
"V2350"	397.853607530215	0.709240723550407	-0.0252398549463033
"V2351"	705.604362135307	0.709184290460565	-0.0339294265851978
"V2352"	2740.59410006551	0.708862675016711	-0.0605486114902101
"V2353"	1237.67564626805	0.709157966586911	-0.0308940161279907
"V2354"	390.521756053866	0.709247915085926	-0.0229104471451681
"V2355"	1551.34852219806	0.709056316239719	-0.0457936820161578
"V2356"	1047.68920822628	0.70913329533867	0.0389528533253539
"V2357"	270.649915406818	0.709266775096673	-0.0194395065637193
"V2358"	173.545844499106	0.709281674462053	-0.0163045417133834
"V2359"	451.655392801576	0.709234060488714	-0.0258989781510538
"V2360"	68.6931245360858	0.709300073687312	-0.0102690593461826
"V2361"	1215.84028878293	0.709117507933201	0.0393516874007529
"V2362"	965.854902580372	0.709149663440875	0.0368558744484047
"V2363"	448.959819098367	0.709235466654936	0.0255087968435786
"V2364"	372.812836646896	0.709246834830727	-0.0238426390815929
"V2365"	1435.42740285928	0.709068291487608	0.0453776882028167
"V2366"	1679.07805600903	0.709074173824083	0.0409439273984235
"V2367"	3193.71343960225	0.708776256629872	0.0668812502788911
"V2368"	3038.96836974385	0.708800157859856	0.0655027496257786
"V2369"	3052.60069308237	0.708863331699303	0.0572870129704682
"V2370"	9.2615729241594	0.709311206644021	-0.00218462658342457
"V2371"	1399.45277934963	0.709073865693816	-0.0449063714150323
"V2372"	1503.37128989552	0.709055792780375	-0.0466138683577286
"V2373"	1620.89068440148	0.709038417750046	-0.0479360743794418
"V2374"	1367.9884477691	0.709129268160578	-0.0348567651556801
"V2375"	7138.3633051689	0.708266796304168	-0.087327331104268
"V2376"	6553.18429997046	0.708348666707028	-0.0839951192317123
"V2377"	5235.15668358939	0.7084962019478	-0.0795688855806262
"V2378"	943.374389703722	0.709157789917761	-0.0354269043601488
"V2379"	296.169562894101	0.709258251925137	-0.0220740356544365
"V2380"	525.050411670868	0.709216782561584	-0.029336191072485
"V2381"	720.450321860664	0.709181388914815	-0.0343401577866219
"V2382"	37.4187768497749	0.709305375154733	0.00780556146892574
"V2383"	23.2940989483563	0.709306115234936	-0.00881224326730666
"V2384"	50.0639778384061	0.709299609932326	-0.012490805440198
"V2385"	7.59795067415393	0.709310173662919	0.00505310844551738
"V2386"	24.2771366109745	0.709305820170366	0.00905404306469561
"V2387"	69.311995108005	0.709293848125642	0.0154934520730378
"V2388"	132.115930335701	0.709277383983608	0.0213178939917774
"V2389"	7.07897818016205	0.709310420915288	-0.00458011632246545
"V2390"	45.0838431169013	0.709300730213595	0.0119867115129602
"V2391"	106.6382490617	0.709285259724324	0.0183527383157266
"V2392"	98.9250554138272	0.709286321521975	0.0183023615984684
"V2393"	104.859580753491	0.709284585357428	0.0189719006739071
"V2394"	74.0371962756879	0.709292754929384	0.0158863410827312
"V2395"	13.5091612946958	0.70930878097012	0.00646007881630349
"V2396"	0.000803995152557446	0.709312149794161	-4.99026652350605e-05
"V2397"	96.8541219207991	0.709287591645452	0.0175873698151977
"V2398"	224.307762391234	0.709255086983708	0.0268542613732484
"V2399"	74.4477766631011	0.709305255672971	-0.00563139062816233
"V2400"	144.704953436843	0.709289627529277	0.0131957403769882
"V2401"	107.384433284986	0.709295471363135	0.011343464237201
"V2402"	9.4389926396299	0.709310673692432	0.00338656311379117
"V2403"	7.66022721183629	0.709310948387829	0.00305976544236616
"V2404"	188.259637708759	0.70928269809478	0.0151285909658039
"V2405"	520.13200678712	0.709232583139907	0.0245906415919732
"V2406"	3541.28482262484	0.708875363709572	-0.0517608998813784
"V2407"	396.851332469772	0.709251226651198	0.0215552394191071
"V2408"	3796.3651301291	0.708844089933404	-0.0535734989425842
"V2409"	1678.67973935626	0.709173979373476	0.0237718034616613
"V2410"	2078.40289115166	0.708988400709098	-0.0500711950531818
"V2411"	112.550852476264	0.709285831264564	-0.0174844668006386
"V2412"	293.333888824758	0.709236976224967	-0.0309369131375358
"V2413"	144.307015720683	0.709238144242139	-0.0434222986367482
"V2414"	302.147619233034	0.709152387986227	-0.06478992707575
"V2415"	355.495485721724	0.709124130018979	-0.0702987852734578
"V2416"	303.962767795448	0.709157250252851	-0.0626298092239008
"V2417"	75.5886868198165	0.7092722030248	-0.0323836384064767
"V2418"	160.594231196094	0.709229637301268	-0.0458935925828877
"V2419"	69.1878976601199	0.70927554361495	-0.0310177197530285
"V2420"	280.259977009223	0.709161093970252	-0.063605657404561
"V2421"	307.775582535045	0.709150148499524	-0.0650948875421388
"V2422"	177.826523434896	0.70921644270644	-0.0505884163487759
"V2423"	114.189810807324	0.709249416060464	-0.0413783338318365
"V2424"	155.596140969319	0.709225625922906	-0.0488918259311672
"V2425"	17.1963696361023	0.70930276892772	0.015943561572463
"V2426"	34.9372469982663	0.7092918909588	-0.0241564204983419
"V2427"	101.726989794701	0.709254258736162	0.0404553609759586
"V2428"	39.4345089914917	0.709289594330926	0.0253149425432255
"V2429"	0.471954812428409	0.70931188214383	0.00274782539746847
"V2430"	0.604197323017571	0.709311831501804	-0.00288773011873582
"V2431"	0.834398445509605	0.709311675816063	0.00365848672418696
"V2432"	18.4571002262361	0.70930169037816	0.0171587710518696
"V2433"	0.624230058992005	0.709311792942658	-0.00318497056181595
"V2434"	0.0309991760284437	0.709312133359662	0.000665887069272151
"V2435"	84.3622533235382	0.709263326151748	0.0374656704566191
"V2436"	20.3766909048687	0.709301628899421	0.0164265482612642
"V2437"	47.0543999825074	0.709284422334569	0.0284889091850079
"V2438"	125.073860430179	0.709240922530374	0.0448904086275789
"V2439"	141.080014439922	0.709237768181017	0.0441392855856293
"V2440"	449.089152086992	0.709072518407439	0.0797205461982879
"V2441"	81.6465131412309	0.709265380215263	0.0364813480194377
"V2442"	270.249134262422	0.709171648260794	0.0602464277339385
"V2443"	149.039228431599	0.709228374619932	0.048368555551808
"V2444"	72.7790385246821	0.709270442146838	0.034457669513524
"V2445"	57.1263193480868	0.709285631132124	0.0247285555932831
"V2446"	142.010314121905	0.709230186807169	0.0484791304573474
"V2447"	73.2700808277283	0.709272555392881	0.0326018787795476
"V2448"	23.1469086749386	0.709299335473634	0.018771953597527
"V2449"	68.5891358073437	0.709273714122617	0.0327098346078946
"V2450"	136.260779647619	0.70923739307096	0.0451395785911186
"V2451"	19.666600066981	0.709301359184179	0.0171491175671836
"V2452"	74.6574007546217	0.709273606628157	-0.031440001091491
"V2453"	179.290138295858	0.709219382701102	-0.0488336546068822
"V2454"	89.3128657716594	0.709264087331851	-0.0358447854029603
"V2455"	52.2395841306832	0.709285986148839	-0.0255131150688297
"V2456"	6.02253132542867	0.709309094047626	0.00877614796085107
"V2457"	84.0048711873376	0.70927626274204	-0.0275966071444495
"V2458"	80.9241619664128	0.709279061298253	-0.0259242710451017
"V2459"	210.525032106368	0.709227678293306	-0.0410352262673635
"V2460"	89.74548835615	0.709274304810204	-0.028156147190419
"V2461"	34.9671225933182	0.709299930797038	0.0145635070262903
"V2462"	66.0736112050702	0.709289410634654	0.0197162302623844
"V2463"	147.291227566489	0.709260305567815	0.0301086387506618
"V2464"	143.782399019895	0.709261581412987	0.0297238193495098
"V2465"	176.714291253172	0.709251687811639	0.0320575809584319
"V2466"	186.884007924739	0.709251304972365	0.0313705389520884
"V2467"	199.759731514248	0.709242253432064	0.0348570302235193
"V2468"	266.512629457688	0.709221115040335	0.039305268073711
"V2469"	200.427953819012	0.709248620297641	0.0316287680795229
"V2470"	122.217061757167	0.709270907894453	0.026293345410452
"V2471"	308.11103616305	0.709206050698049	0.0426058842513501
"V2472"	26.3015486036444	0.709303986183199	0.0112189718201496
"V2473"	284.576047255699	0.709213323925777	0.0412932058142011
"V2474"	199.209056754459	0.709244546808589	0.0337597916690936
"V2475"	161.312415234821	0.709257121652075	0.0305373937689251
"V2476"	54.821430022549	0.709293840653808	0.0174282782256538
"V2477"	133.545904046598	0.709267434798273	0.027271748019631
"V2478"	957.966713770444	0.709144030886303	-0.0382904574045963
"V2479"	1126.03888580615	0.709119846724682	-0.0403992657396271
"V2480"	365.109158864954	0.709275122458102	0.013657835204582
"V2481"	805.664155106024	0.70923566192489	0.0189936859965482
"V2482"	595.303844555997	0.709255621219901	0.0163297892978329
"V2483"	3136.95000807744	0.709004178270448	0.0387696060696701
"V2484"	3532.59462576619	0.708992669460299	0.0378999722919162
"V2485"	340.984867380457	0.70922788451567	-0.0321646979009056
"V2486"	553.37477922773	0.709170827541586	-0.0423480836129815
"V2487"	491.999601782681	0.709186483231985	-0.0399356483740104
"V2488"	646.575827886845	0.709147283950174	-0.0457054700428656
"V2489"	402.369514217559	0.709212133974242	-0.035145037936209
"V2490"	409.402802224363	0.709208164853339	-0.0362247412458397
"V2491"	439.447186287993	0.709200585493532	-0.0375134266203549
"V2492"	876.389073607243	0.709090679268015	-0.0527411036988091
"V2493"	860.169023971433	0.709094028391785	-0.052430752433756
"V2494"	643.282268697164	0.709149777450353	-0.045129131126658
"V2495"	664.849580803495	0.709142367612754	-0.0464173803802815
"V2496"	698.818022464756	0.709133785319882	-0.0475643710382143
"V2497"	144.358554372967	0.709271092783976	0.0240845789724836
"V2498"	0.433031463364839	0.709312006018338	0.00154197737279423
"V2499"	58.9155322298063	0.709292798801646	-0.0177684864041937
"V2500"	6.29570087071228	0.709310044194885	0.00591482794283735
"V2501"	21.5103147178818	0.709305052275977	0.0107856295609706
"V2502"	19.970178293784	0.709305828858612	0.00996905043731031
"V2503"	6.25903033027212	0.709310098084067	-0.00578032100750905
"V2504"	24.3584024674376	0.709303986999342	-0.0116567074412775
"V2505"	2.81304468436462	0.70931120671275	-0.00396368954953237
"V2506"	45.0774598636392	0.70929711765461	-0.0157798119529503
"V2507"	10.828749031966	0.709308672609057	-0.0074475188048176
"V2508"	0.00436862551340695	0.70931214857531	-0.000151372402297434
"V2509"	890.917078477245	0.709154989808349	0.037116401785558
"V2510"	71.4176793161463	0.709292156566265	0.0166740995478003
"V2511"	293.884155429259	0.709215678461663	-0.0396657713332807
"V2512"	307.723660132881	0.709225607272419	0.034773534621678
"V2513"	348.050206474109	0.709197709229014	-0.0432389979257363
"V2514"	237.664605506991	0.7092342420569	-0.0356199165156973
"V2515"	87.041862147437	0.709283776462266	-0.0214344544828219
"V2516"	136.079124859157	0.709267396979861	-0.0270395640656581
"V2517"	304.517434615106	0.709213483499444	-0.0398538034503976
"V2518"	177.094258306275	0.70926299446117	0.0260343063746208
"V2519"	334.149221553728	0.70922019774791	0.0354563610472351
"V2520"	86.5982567430215	0.709283913498883	-0.0213854924146844
"V2521"	151.584646751369	0.709263374913214	-0.0279219664038675
"V2522"	160.720457746096	0.7092608669469	-0.0285111928477767
"V2523"	185.392401048572	0.709252983977483	-0.0306272735748795
"V2524"	29.0086416976762	0.709304708874319	0.00973699486518721
"V2525"	376.422979263163	0.709211108835674	0.0367086035490655
"V2526"	1757.65855501553	0.709200110335776	0.0188373091394381
"V2527"	1434.87550522072	0.709238753266792	0.0136571559507134
"V2528"	485.56067472821	0.709283329355797	0.00921818115869102
"V2529"	351.834479052381	0.709289449188461	-0.00852966009086537
"V2530"	459.702740143632	0.709278042048759	0.0112120143360566
"V2531"	469.413041004179	0.709276565263178	0.0115758701596991
"V2532"	3991.01739069731	0.709003329575397	0.0344666489327916
"V2533"	1039.88664251662	0.709222008485529	-0.0197030182132029
"V2534"	519.314235595874	0.709272994343311	-0.0121101369463517
"V2535"	797.625607452172	0.709245825384379	-0.0165524205853595
"V2536"	1726.48600035702	0.709150071375855	0.0274972449889827
"V2537"	2381.53778316196	0.70907548483445	0.0341897762195001
"V2538"	254.63232349374	0.709286172148006	0.0114738199497383
"V2539"	1885.98488452528	0.709118101027707	0.031499727530453
"V2540"	4525.61309331419	0.708854457019889	0.0479801496183564
"V2541"	238.016481066356	0.709287485858409	-0.0112673877421293
"V2542"	35.2759376467959	0.709308510026507	-0.004319229690916
"V2543"	888.602253157881	0.70923874867377	-0.0173556488139059
"V2544"	17.7717472741658	0.709310316336168	0.00306549290295829
"V2545"	1412.61854637374	0.709161845619724	-0.028190121381634
"V2546"	1337.39219816449	0.7091697313129	-0.0274517803723058
"V2547"	878.090620616927	0.709219720811886	-0.021985774986131
"V2548"	375.870121941655	0.709273436850318	-0.0140737226747881
"V2549"	3630.62623776026	0.709059653451893	0.0295437097695146
"V2550"	1117.69690830766	0.709217237516918	0.0200108318053496
"V2551"	4430.06536310318	0.708894188628383	0.0442825675803055
"V2552"	32.1310559201216	0.709308260602303	0.00483578971412058
"V2553"	1226.61362869901	0.709254649787672	-0.011571681253922
"V2554"	565.73888704317	0.709279096638377	0.00979430284642711
"V2555"	379.71564936575	0.709288698975573	0.00848188878205876
"V2556"	282.365800664605	0.70928692842774	0.0105785757887481
"V2557"	892.266400471739	0.709213332614696	-0.0233180544330236
"V2558"	1.06314582633724	0.709311973821568	0.00120417520151429
"V2559"	482.152136813865	0.709234673618373	0.0248696933635596
"V2560"	934.386488610105	0.709153656856824	0.0365502186615141
"V2561"	443.706030539441	0.709242751579045	0.0232214921165381
"V2562"	647.102323212677	0.709202637195975	0.0303452831552125
"V2563"	1175.96641546304	0.709108851257161	0.0417933759064915
"V2564"	787.126600307286	0.70917612500906	0.0341763300627183
"V2565"	953.907361131318	0.709162027688682	0.0342633475224879
"V2566"	65.9710278251379	0.709298085563114	-0.012203935845991
"V2567"	104.340665717997	0.709289457476147	-0.0156572517299126
"V2568"	173.807317902524	0.709273727939029	-0.0205407281026559
"V2569"	154.772819578229	0.709277868497301	-0.0194213389178687
"V2570"	3.03639302893225	0.709311483683283	-0.00269491182691967
"V2571"	30.6898962032529	0.709305374697584	-0.0086194694811036
"V2572"	353.466413241037	0.70921247945674	-0.0373679690584071
"V2573"	481.021184403057	0.709175857116031	-0.0438046543752392
"V2574"	586.210813762412	0.709145862291118	-0.0484150948643725
"V2575"	82.6137345802591	0.709290008133931	-0.0171690904053439
"V2576"	7.57601352401996	0.709310121789229	-0.00519324257422986
"V2577"	55.2685058831685	0.709297690665708	0.0137076774023424
"V2578"	0.709242194417883	0.709311955333241	-0.00162902995744651
"V2579"	28.583577184225	0.709304417942178	0.0101926471703945
"V2580"	305.611456305471	0.709269152472741	-0.0173352727417926
"V2581"	1132.31631943683	0.709069135961714	0.0509145634921145
"V2582"	0.337529155808943	0.709312075092963	-0.000908622282133387
"V2583"	90.6563194537056	0.709285004084745	-0.0200940614065107
"V2584"	145.52930499726	0.709268875285902	-0.025283148958912
"V2585"	707.937615228957	0.709145998645412	-0.0440203872575403
"V2586"	204.108118415788	0.709252094626592	-0.029628127514582
"V2587"	229.742785347677	0.709258591905696	0.0249047774235045
"V2588"	8.00262299076623	0.709309871927647	-0.00567541340194461
"V2589"	655.663085976293	0.70923782740542	0.0204584021845879
"V2590"	183.334133852934	0.709288091331733	0.0125230552141362
"V2591"	1342.01672965474	0.709086582247284	0.0434092125162106
"V2592"	67.8405401212326	0.709295370372315	0.0143579868825455
"V2593"	422.410156693364	0.709206710080081	0.0361616444069593
"V2594"	119.110428659488	0.70928159852871	0.0197297511665191
"V2595"	14.49690852684	0.709308490288776	0.00677417631358635
"V2596"	82.0182960528979	0.709298834287302	0.010362457690375
"V2597"	94.6999157038372	0.709287056517795	0.0181738588385553
"V2598"	397.848810371162	0.709246340230624	-0.0232550531695412
"V2599"	22.7581484337506	0.709308376343536	0.00557495496999
"V2600"	158.179267971212	0.709279249509598	0.0184371337484027
"V2601"	0.10984071299827	0.709312128385021	-0.000459533418819939
"V2602"	383.286293206916	0.709202790297249	-0.0393738930963964
"V2603"	911.578094552174	0.709005321674465	-0.0716526314301101
"V2604"	993.337233089159	0.708977015387452	-0.0749759368371331
"V2605"	894.635137156519	0.70900981661754	-0.0712679076387548
"V2606"	5.21232577920271	0.709310465853535	0.00519887702394399
"V2607"	194.353732244371	0.709247293002569	0.0327903318946415
"V2608"	124.612292763195	0.709270615042459	0.0262243325639762
"V2609"	459.732163579684	0.709158079655346	0.0506531754950591
"V2610"	318.712999112937	0.709204862754632	0.0423603576058771
"V2611"	493.813301270626	0.709147215623003	0.052321057567613
"V2612"	219.67255452704	0.709255987779756	0.0267076978754581
"V2613"	430.650723144619	0.709217095270566	-0.0322860606098847
"V2614"	443.312945099997	0.709168238343336	0.0481808670283541
"V2615"	275.568669045368	0.709220716241849	0.0388233807578177
"V2616"	158.463002693756	0.709259525021245	0.0294649637450222
"V2617"	101.563235785906	0.709275717826042	0.0254791424500444
"V2618"	155.913836972974	0.709256059145627	0.031661374762699
"V2619"	3532.35326803052	0.708238145052157	0.127549287750176
"V2620"	1310.44899068116	0.708964020203711	0.0678094263987882
"V2621"	137.420240268333	0.709272945580018	-0.023571073785662
"V2622"	7.11952445585803	0.709309484377765	-0.00704076183167189
"V2623"	70.0789195820955	0.709300323148189	-0.00995699409083142
"V2624"	214.321571111915	0.709255153604593	0.0274406911989404
"V2625"	757.469995287205	0.709103529178152	0.0534377807952432
"V2626"	38.6647170520184	0.709300168409412	-0.013580318249922
"V2627"	0.914160697409451	0.709311814121069	0.00247577334060189
"V2628"	16.1213373746556	0.709305973900005	-0.010840840343874
"V2629"	1905.72911786937	0.708709074204532	0.0974443029224554
"V2630"	554.894749647956	0.709158906562665	-0.0458581085279217
"V2631"	772.740043576841	0.709063436107554	0.0630785021843031
"V2632"	11.2836344562175	0.709307834489926	-0.00905431293998112
"V2633"	297.243534824502	0.709200968835643	-0.0454557477174369
"V2634"	151.572204408488	0.709254613448551	-0.032939346127506
"V2635"	962.805682093756	0.709038318486498	-0.0622196447131397
"V2636"	517.164851664342	0.70912406268049	-0.0583050160504014
"V2637"	193.29415802104	0.709246722941548	-0.0331691082958078
"V2638"	6.80033819816513	0.70931078704928	-0.00368349305595568
"V2639"	306.132332526959	0.709206308092031	-0.0426396455598081
"V2640"	284.981358464122	0.709213438860898	-0.0412158343076706
"V2641"	1270.46892941973	0.708940542622191	-0.0735149423653192
"V2642"	586.35497955656	0.709110746047589	-0.0586349743043699
"V2643"	645.087478313263	0.709102712287245	-0.0581325749328759
"V2644"	434.993834261972	0.709182955625571	-0.0436643383081512
"V2645"	73.120998204866	0.709291572427334	0.0169602136312123
"V2646"	587.23486859973	0.70915727627177	-0.045051825660995
"V2647"	88.6602334839592	0.709281115651863	0.0232296604168243
"V2648"	54.3887991572122	0.709293133651262	0.0181731270822531
"V2649"	36.0260229748125	0.709299544369256	0.0148016353807823
"V2650"	208.487935345048	0.709240735457299	0.0348606619756629
"V2651"	41.5018078122294	0.709297935451279	0.0155508400767416
"V2652"	92.9435103177135	0.709280166367468	0.0233820994696993
"V2653"	2185.01167334825	0.70874900702206	-0.0849732955017927
"V2654"	347.523627696152	0.709229737053068	-0.0311601434828716
"V2655"	310.131374940787	0.709253834534835	-0.023339540334876
"V2656"	210.297983968731	0.709269485155139	-0.0207359733328484
"V2657"	423.585850549912	0.709181104453615	0.0448825484084114
"V2658"	238.4378970079	0.709264380030586	-0.0218043057282942
"V2659"	25.5688733119914	0.709305869976341	-0.0087529554220885
"V2660"	129.175236804625	0.709291802120452	-0.0126179154563486
"V2661"	437.315099666837	0.709222452669346	0.0302331165640446
"V2662"	317.980323414979	0.709246850004996	0.02581063635582
"V2663"	11.2674449665385	0.709310591028633	-0.00327318608981126
"V2664"	10.0894383911498	0.709310120519427	-0.00450295179906223
"V2665"	6.81925407573433	0.709310793748208	-0.00366030129073975
"V2666"	2.25931251364512	0.709311695357529	0.00213168498553699
"V2667"	759.634406782679	0.709193114186925	0.0304434548956959
"V2668"	228.535606907215	0.709270385016276	0.0194718240496496
"V2669"	2118.33541790634	0.708973140836906	0.0519358711868259
"V2670"	633.747375599236	0.709210176906351	0.0285519427654539
"V2671"	893.929694301093	0.709168801907813	0.0337966563037222
"V2672"	4162.53994223676	0.70878240142459	0.0579109644007815
"V2673"	79.093537946016	0.709300339294076	0.00935961829712894
"V2674"	0.872729817398397	0.709312025168043	-0.000941703230196031
"V2675"	809.86378325656	0.709232146651894	-0.0198151274701723
"V2676"	44.8425130804754	0.709305218549577	0.00729505908639684
"V2677"	64.0375502346084	0.709302187708178	0.00877391698531112
"V2678"	520.56536631882	0.70925888403539	-0.0164547190654083
"V2679"	1248.52405074221	0.709184105304334	-0.0255439033383953
"V2680"	4.03546758302357	0.709311538157463	-0.00214652154382401
"V2681"	32.5261253030328	0.709307150592538	-0.00617804016366829
"V2682"	2999.45626491605	0.708998436417608	-0.0403877730799358
"V2683"	3027.54352908424	0.708997741910995	-0.0402890280744469
"V2684"	1.3294649386438	0.709311944767346	-0.00125442055251383
"V2685"	90.8030460117245	0.709302887174386	-0.00685084987609455
"V2686"	271.218328945608	0.709278902682494	0.014228631156634
"V2687"	650.746352652727	0.709232782488745	0.0219296246553116
"V2688"	121.534765184383	0.70930113128896	0.00704421845019049
"V2689"	3325.82982896654	0.708964871439854	0.0424606241445995
"V2690"	3858.47584663417	0.708985238819879	0.0371080230091188
"V2691"	187.697166575571	0.709297922489961	0.00731904364012813
"V2692"	736.874352635492	0.709248503562061	0.0165257834041812
"V2693"	54.8372814073916	0.709305416577364	0.00640836810402138
"V2694"	182.335821203158	0.709292032391942	-0.0105002173789245
"V2695"	120.745942948485	0.709298869645429	-0.00851779336042438
"V2696"	129.438059524057	0.70929711417169	0.00931432009411142
"V2697"	613.209706203457	0.70924369666812	-0.0194839811778947
"V2698"	2473.13886236253	0.70901654545651	-0.0419096094191587
"V2699"	830.547788394896	0.709211896661518	-0.0245201788406278
"V2700"	1614.00492271194	0.709068962313207	0.0426760098097501
"V2701"	39.5699222522969	0.709305881038412	0.00702363986907076
"V2702"	19.1296912406275	0.709309094919991	-0.00492283745489503
"V2703"	63.1450928904936	0.70930212220065	-0.0088938026886732
"V2704"	999.020054031838	0.709162825444745	0.0333028412517399
"V2705"	522.454417666504	0.709240437246708	-0.0221137202458893
"V2706"	0.377708609499765	0.709312107485246	0.000487478247571118
"V2707"	2261.0073021148	0.708858343017173	-0.0673044637573564
"V2708"	202.040387882008	0.7092730704718	-0.0193775927639546
"V2709"	491.230490047857	0.709218484028726	-0.0297880621135708
"V2710"	2065.90933274985	0.708892968943021	-0.0650352003140196
"V2711"	3582.07494329338	0.708698552342921	-0.0723165911600767
"V2712"	3784.64544238802	0.708534861867712	-0.0891438419270965
"V2713"	3.80285387754904	0.709311236213118	-0.00330243280180535
"V2714"	0.0569991323262521	0.70931213643863	-0.000400177743935461
"V2715"	298.354592626866	0.709276652778098	0.0144842299857863
"V2716"	3817.26869656921	0.708851343371544	0.0525981315989442
"V2717"	16.4428334963861	0.709308055559386	-0.00711629518174552
"V2718"	1125.78370105346	0.709117141903095	-0.0409722965289414
"V2719"	1535.57910235105	0.709027668172908	-0.0511844897387295
"V2720"	75.8337876689463	0.709301861529352	0.0083266684450384
"V2721"	114.045589844539	0.709287873136531	0.0160218934588746
"V2722"	79.6325917025698	0.709292795993244	0.0152856157215275
"V2723"	61.8458990814952	0.709303568790793	0.00769030867106045
"V2724"	93.5941992308115	0.709299169860074	0.00945602089967095
"V2725"	698.571270161336	0.709206549047689	0.0281626068799288
"V2726"	28.5904501900627	0.709307757610053	0.00578946347079069
"V2727"	434.396240436799	0.709204590218277	0.0363762948753978
"V2728"	5793.31571784142	0.708323549374223	0.0916660961773267
"V2729"	83.1556266321484	0.70929721892613	0.0115398444851912
"V2730"	289.650507242313	0.709259978197105	0.021606097838803
"V2731"	4425.95073348519	0.708515251074755	0.0845150172350618
"V2732"	119.761150735386	0.709290188658411	0.0141436001826553
"V2733"	4000.91631064532	0.708596414228801	0.0798283536882119
"V2734"	2858.14834235238	0.708741743600488	0.0752553061285062
"V2735"	3156.41092005543	0.708695938943367	0.0773670267457426
"V2736"	2.07618604348537	0.709311759055698	0.00191215064135153
